@default,Country,Identity,,,,,,,Character,Character,Character,Character,Year,Month,SexagenaryCycle,Day,Year,Month,SexagenaryCycle,Day
Id,國家,身份,姓,名,全名,別名,字,姓別,父,母,養父,養母,出生年,出生月,出生干支日,出生日,死亡年,死亡月,死亡干支日,死亡日,存疑
int,int,int,string,string,string,string[],string,int,int,int,int[],int[],int,int,int,int,int,int,int,int,string[]
id,country,identity,family,name,fullName,alias,styleName,sex,father,mother,fosterFather,fosterMother,birthYear,birthMonth,birthSexagenaryCycle,birthDay,deathYear,deathMonth,deathSexagenaryCycle,deathDay,unansweredQuestion
100110001,1001,1,,"盤古","盤古",,,1
100110002,1001,1,,"天皇","天皇",,,1
100110003,1001,1,,"地皇","地皇",,,1
100110004,1001,1,,"人皇","人皇",,,1
100110005,1001,1,,"有巢","有巢",,,1
100110006,1001,1,,"燧人","燧人",,,1
100110007,1001,1,,"伏羲","伏羲",,,1
100110008,1001,1,,"神農","神農","炎帝",,1
100190011,1001,9,,"女媧","女媧",,,2
100210001,1002,1,"公孫","軒轅","公孫軒轅","黃帝",,1
1300180120,13001,8,"杜","綰","杜綰",,,1
1300180121,13001,8,"米","芾","米芾",,,1
1300180122,13001,8,"唐","積","唐積",,,1
1300180123,13001,8,"洪","芻","洪芻",,,1
1300180124,13001,8,"陳","敬","陳敬",,,1
1300180125,13001,8,"蔡","襄","蔡襄",,,1
1300180126,13001,8,"黃","儒","黃儒",,,1
1300180127,13001,8,"熊","蕃","熊蕃",,,1
1300180128,13001,8,"熊","克","熊克",,,1
1300180129,13001,8,"趙","汝礪","趙汝礪",,,1
1300180130,13001,8,"王","觀","王觀",,,1
1300180131,13001,8,,"釋贊寧","釋贊寧",,,1
1300180132,13001,8,"傅","肱","傅肱",,,1
1300180133,13001,8,"鄭","文寶","鄭文寶",,,1
1300180134,13001,8,"張","洎","張洎",,,1
1300180135,13001,8,"張","齊賢","張齊賢",,,1
1300180136,13001,8,"錢","易","錢易",,,1
1300180137,13001,8,"王","曾","王曾",,,1
1300180138,13001,8,"田","況","田況",,,1
1300180139,13001,8,"王","闢之","王闢之",,,1
1300180140,13001,8,"江","休復","江休復",,,1
1300180141,13001,8,"范","鎮","范鎮",,,1
1300180142,13001,8,"吳","處厚","吳處厚",,,1
1300180143,13001,8,"錢","世昭","錢世昭",,,1
1300180144,13001,8,"陳","師道","陳師道",,,1
1300180145,13001,8,"孫","升","孫升",,,1
1300180146,13001,8,"劉","延世","劉延世",,,1
1300180147,13001,8,"孔","平仲","孔平仲",,,1
1300180148,13001,8,"張","舜民","張舜民",,,1
1300180149,13001,8,"王","鞏","王鞏",,,1
1300180150,13001,8,,"釋文瑩","釋文瑩",,,1
1300180151,13001,8,"趙","令畤","趙令畤",,,1
1300180152,13001,8,"魏","泰","魏泰",,,1
1300180153,13001,8,"高","晦叟","高晦叟",,,1
1300180154,13001,8,"蔡","絛","蔡絛",,,1
1300180155,13001,8,"王","君玉","王君玉",,,1
1300180156,13001,8,"王","暐","王暐",,,1
1300180157,13001,8,"彭","乘","彭乘",,,1
1300180158,13001,8,"王","讜","王讜",,,1
1300180159,13001,8,"袁",,"袁",,,1
1300180160,13001,8,"范","公偁","范公偁",,,1
1300180161,13001,8,"朱","彧","朱彧",,,1
1300180162,13001,8,"上官","融","上官融",,,1
1300180163,13001,8,"周","文玘","周文玘",,,1
1300180164,13001,8,"陶","榖","陶榖",,,1
1300180165,13001,8,"劉","牧","劉牧",,,1
1300180166,13001,8,"倪","天隱","倪天隱",,,1
1300180167,13001,8,"張","載","張載",,,1
1300180168,13001,8,"張","根","張根",,,1
1300180169,13001,8,"耿","南仲","耿南仲",,,1
1300180170,13001,8,"趙","以夫","趙以夫",,,1
1300180171,13001,8,"龔","原","龔原",,,1
1300180172,13001,8,"邵","雍","邵雍",,,1
1300180173,13001,8,"趙","禎","趙禎",,,1
1300180174,13001,8,"陳","摶","陳摶",,,1
1300180175,13001,8,"江","遹","江遹",,,1
1300180176,13001,8,"王","雱","王雱",,,1
1300180177,13001,8,"張","君房","張君房",,,1
1300180178,13001,8,"張","伯端","張伯端",,,1
1300180179,13001,8,"徐","鉉","徐鉉",,,1
1300180180,13001,8,"黃","休復","黃休復",,,1
1300180181,13001,8,"張","師正","張師正",,,1
1300180182,13001,8,"李","獻民","李獻民",,,1
1300180183,13001,8,"章","炳文","章炳文",,,1
1300180184,13001,8,"王","安禮","王安禮",,,1
1300180185,13001,8,"楊","惟德","楊惟德",,,1
1300180186,13001,8,"李","季","李季",,,1
1300180187,13001,8,"賴","文俊","賴文俊",,,1
1300180188,13001,8,"徐","子平","徐子平",,,1
1300280000,13002,8,,"佚名","佚名",,,1
1300280001,13002,8,"倪","思","倪思",,,1
1300280002,13002,8,"吳","仁傑","吳仁傑",,,1
1300280003,13002,8,"胡","三省","胡三省",,,1
1300280004,13002,8,"王","應麟","王應麟",,,1
1300280005,13002,8,"金","履祥","金履祥",,,1
1300280006,13002,8,"呂","祖謙","呂祖謙",,,1
1300280007,13002,8,"胡","宏","胡宏",,,1
1300280008,13002,8,"王","益之","王益之",,,1
1300280009,13002,8,"熊","克","熊克",,,1
1300280010,13002,8,"李","燾","李燾",,,1
1300280011,13002,8,"留","正","留正",,,1
1300280012,13002,8,"李","","李",,,1
1300280013,13002,8,"李","心傳","李心傳",,,1
1300280014,13002,8,"陳","均","陳均",,,1
1300280015,13002,8,"劉","時舉","劉時舉",,,1
1300280016,13002,8,"蕭","常","蕭常",,,1
1300280017,13002,8,"王","稱","王稱",,,1
1300280018,13002,8,"葉","隆禮","葉隆禮",,,1
1300280019,13002,8,"宇文","懋昭","宇文懋昭",,,1
1300280020,13002,8,"羅","泌","羅泌",,,1
1300280021,13002,8,"黄","震","黄震",,,1
1300280022,13002,8,"章","沖","章沖",,,1
1300280023,13002,8,"徐","夢莘","徐夢莘",,,1
1300280024,13002,8,"楊","仲良","楊仲良",,,1
1300280025,13002,8,"袁","樞","袁樞",,,1
1300280026,13002,8,"郭","允蹈","郭允蹈",,,1
1300280027,13002,8,"陸","游","陸游",,,1
1300280028,13002,8,"姚","宏","姚宏",,,1
1300280029,13002,8,"鮑","彪","鮑彪",,,1
1300280030,13002,8,"曹","勛","曹勛",,,1
1300280031,13002,8,"王","栐","王栐",,,1
1300280032,13002,8,"彭","百川","彭百川",,,1
1300280033,13002,8,"石","茂良","石茂良",,,1
1300280034,13002,8,"趙","鼎","趙鼎",,,1
1300280035,13002,8,"蹇","駒","蹇駒",,,1
1300280036,13002,8,"王","致遠","王致遠",,,1
1300280037,13002,8,"程","卓","程卓",,,1
1300280038,13002,8,"趙","與袞","趙與袞",,,1
1300280039,13002,8,"洪","皓","洪皓",,,1
1300280040,13002,8,"孟","珙","孟珙",,,1
1300280041,13002,8,"彭","大雅","彭大雅",,,1
1300280042,13002,8,"徐","霆","徐霆",,,1
1300280043,13002,8,"鄧","名世","鄧名世",,,1
1300280044,13002,8,"章","定","章定",,,1
1300280045,13002,8,"陳","思","陳思",,,1
1300280046,13002,8,"徐","子光","徐子光",,,1
1300280047,13002,8,"王","芮","王芮",,,1
1300280048,13002,8,"唐","仲友","唐仲友",,,1
1300280049,13002,8,"孫","逢吉","孫逢吉",,,1
1300280050,13002,8,"陳","傳良","陳傳良",,,1
1300280051,13002,8,"祝","穆","祝穆",,,1
1300280052,13002,8,"潘","自牧","潘自牧",,,1
1300280053,13002,8,"陳","景沂","陳景沂",,,1
1300280054,13002,8,"章","如愚","章如愚",,,1
1300280055,13002,8,"謝","維新","謝維新",,,1
1300280056,13002,8,"林","駉","林駉",,,1
1300280057,13002,8,"黄","履翁","黄履翁",,,1
1300280058,13002,8,"趙","崇絢","趙崇絢",,,1
1300280059,13002,8,"楊","伯嵓","楊伯嵓",,,1
1300280060,13002,8,"葉","蕡","葉蕡",,,1
1300280061,13002,8,"錢","諷","錢諷",,,1
1300280062,13002,8,"劉","遠可","劉遠可",,,1
1300280063,13002,8,"陳","元靚","陳元靚",,,1
1300280064,13002,8,"胡","舜陟","胡舜陟",,,1
1300280065,13002,8,"魯","訔","魯訔",,,1
1300280066,13002,8,"魏","仲舉","魏仲舉",,,1
1300280067,13002,8,"岳","珂","岳珂",,,1
1300280068,13002,8,"胡","知柔","胡知柔",,,1
1300280069,13002,8,"李","樸","李樸",,,1
1300280070,13002,8,"謝","起岩","謝起岩",,,1
1300280071,13002,8,"崔","與之","崔與之",,,1
1300280072,13002,8,"樓","鑰","樓鑰",,,1
1300280073,13002,8,"王","質","王質",,,1
1300280074,13002,8,"朱","熹","朱熹",,,1
1300280075,13002,8,"杜","大珪","杜大珪",,,1
1300280076,13002,8,"袁","韶","袁韶",,,1
1300280077,13002,8,"費","樞","費樞",,,1
1300280078,13002,8,"范","成大","范成大",,,1
1300280079,13002,8,"沈","樞","沈樞",,,1
1300280080,13002,8,"曹","彦約","曹彦約",,,1
1300280081,13002,8,"葛","洪","葛洪",,,1
1300280082,13002,8,"晁","公邁","晁公邁",,,1
1300280083,13002,8,"樓","昉","樓昉",,,1
1300280084,13002,8,"郎","曄","郎曄",,,1
1300280085,13002,8,"呂","午","呂午",,,1
1300280086,13002,8,"吳","潛","吳潛",,,1
1300280087,13002,8,"趙","汝愚","趙汝愚",,,1
1300280088,13002,8,"祝","穆","祝穆",,,1
1300280089,13002,8,"王","象之","王象之",,,1
1300280090,13002,8,"周","淙","周淙",,,1
1300280091,13002,8,"梁","克家","梁克家",,,1
1300280092,13002,8,"羅","願","羅願",,,1
1300280093,13002,8,"高","似孫","高似孫",,,1
1300280094,13002,8,"施","宿","施宿",,,1
1300280095,13002,8,"張","淏","張淏",,,1
1300280096,13002,8,"陳","耆卿","陳耆卿",,,1
1300280097,13002,8,"羅","濬","羅濬",,,1
1300280098,13002,8,"常","棠","常棠",,,1
1300280099,13002,8,"鄭","瑶","鄭瑶",,,1
1300280100,13002,8,"方","仁榮","方仁榮",,,1
1300280101,13002,8,"周","應合","周應合",,,1
1300280102,13002,8,"趙","與泌","趙與泌",,,1
1300280103,13002,8,"黃","岩孫","黃岩孫",,,1
1300280104,13002,8,"楊","潛","楊潛",,,1
1300280105,13002,8,"淩","萬頃","淩萬頃",,,1
1300280106,13002,8,"邊","實","邊實",,,1
1300280107,13002,8,"孫","應時","孫應時",,,1
1300280108,13002,8,"鮑","廉","鮑廉",,,1
1300280109,13002,8,"鍾","秀實","鍾秀實",,,1
1300280110,13002,8,"盧","憲","盧憲",,,1
1300280111,13002,8,"史","能之","史能之",,,1
1300280112,13002,8,"陳","公亮","陳公亮",,,1
1300280113,13002,8,"劉","文富","劉文富",,,1
1300280114,13002,8,"談","鑰","談鑰",,,1
1300280115,13002,8,"張","津","張津",,,1
1300280116,13002,8,"魏","峴","魏峴",,,1
1300280117,13002,8,"程","大昌","程大昌",,,1
1300280118,13002,8,"朱","輔","朱輔",,,1
1300280119,13002,8,"趙","汝适","趙汝适",,,1
1300280120,13002,8,"倪","守約","倪守約",,,1
1300280121,13002,8,"陳","田夫","陳田夫",,,1
1300280122,13002,8,"鄧","牧","鄧牧",,,1
1300280123,13002,8,,"西湖老人","西湖老人",,,1
1300280124,13002,8,"李","俊甫","李俊甫",,,1
1300280125,13002,8,"孟","元老","孟元老",,,1
1300280126,13002,8,"張","敦頤","張敦頤",,,1
1300280127,13002,8,"王","十朋","王十朋",,,1
1300280128,13002,8,"龔","明之","龔明之",,,1
1300280129,13002,8,"周","去非","周去非",,,1
1300280130,13002,8,"吳","自牧","吳自牧",,,1
1300280131,13002,8,"周","宻","周宻",,,1
1300280132,13002,8,"洪","遵","洪遵",,,1
1300280133,13002,8,"陳","騤","陳騤",,,1
1300280134,13002,8,"周","必大","周必大",,,1
1300280135,13002,8,"徐","自明","徐自明",,,1
1300280136,13002,8,"何","異","何異",,,1
1300280137,13002,8,"吕","本中","吕本中",,,1
1300280138,13002,8,"許","月卿","許月卿",,,1
1300280139,13002,8,"胡","太初","胡太初",,,1
1300280140,13002,8,"李","元弼","李元弼",,,1
1300280141,13002,8,"晁","公武","晁公武",,,1
1300280142,13002,8,"尤","袤","尤袤",,,1
1300280143,13002,8,"陳","振孫","陳振孫",,,1
1300280144,13002,8,"桑","世昌","桑世昌",,,1
1300280145,13002,8,"俞","松","俞松",,,1
1300280146,13002,8,"翟","耆年","翟耆年",,,1
1300280147,13002,8,"洪","适","洪适",,,1
1300280148,13002,8,"姜","䕫","姜䕫",,,1
1300280149,13002,8,"曾","宏父","曾宏父",,,1
1300280150,13002,8,"曹","士冕","曹士冕",,,1
1300280151,13002,8,"王","象之","王象之",,,1
1300280152,13002,8,"楊","輝","楊輝",,,1
1300280153,13002,8,"秦","九韶","秦九韶",,,1
1300280154,13002,8,"徐","天麟","徐天麟",,,1
1300280155,13002,8,"李","攸","李攸",,,1
1300280156,13002,8,"葉","宗魯","葉宗魯",,,1
1300280157,13002,8,"董","煟","董煟",,,1
1300280158,13002,8,"錢","文子","錢文子",,,1
1300280159,13002,8,"陳","傅良","陳傅良",,,1
1300280160,13002,8,"毛","晃","毛晃",,,1
1300280161,13002,8,"傅","寅","傅寅",,,1
1300280162,13002,8,"楊","簡","楊簡",,,1
1300280163,13002,8,"趙","善湘","趙善湘",,,1
1300280164,13002,8,"林","之奇","林之奇",,,1
1300280165,13002,8,"史","浩","史浩",,,1
1300280166,13002,8,"夏","僎","夏僎",,,1
1300280167,13002,8,"時","瀾","時瀾",,,1
1300280168,13002,8,"黃","度","黃度",,,1
1300280169,13002,8,"袁","燮","袁燮",,,1
1300280170,13002,8,"蔡","沈","蔡沈",,,1
1300280171,13002,8,"黃","倫","黃倫",,,1
1300280172,13002,8,"陳","經","陳經",,,1
1300280173,13002,8,"魏","了翁","魏了翁",,,1
1300280174,13002,8,"陳","大猷","陳大猷",,,1
1300280175,13002,8,"胡","士行","胡士行",,,1
1300280176,13002,8,"薛","季宣","薛季宣",,,1
1300280177,13002,8,"王","柏","王柏",,,1
1300280178,13002,8,"林","堯叟","林堯叟",,,1
1300280179,13002,8,"胡","元質","胡元質",,,1
1300280180,13002,8,"程","公說","程公說",,,1
1300280181,13002,8,"戴","溪","戴溪",,,1
1300280182,13002,8,"李","明復","李明復",,,1
1300280183,13002,8,"張","洽","張洽",,,1
1300280184,13002,8,"李","琪","李琪",,,1
1300280185,13002,8,"黃","仲炎","黃仲炎",,,1
1300280186,13002,8,"洪","咨夔","洪咨夔",,,1
1300280187,13002,8,"趙","鵬飛","趙鵬飛",,,1
1300280188,13002,8,"呂","大圭","呂大圭",,,1
1300280189,13002,8,"家","鉉翁","家鉉翁",,,1
1300280190,13002,8,"陳","深","陳深",,,1
1300280191,13002,8,"楊","甲","楊甲",,,1
1300280192,13002,8,"毛","邦翰","毛邦翰",,,1
1300280193,13002,8,"毛","居正","毛居正",,,1
1300280194,13002,8,"黃","仲元","黃仲元",,,1
1300280195,13002,8,"張","文伯","張文伯",,,1
1300280196,13002,8,"陳","暘","陳暘",,,1
1300280197,13002,8,"蔡","元定","蔡元定",,,1
1300280198,13002,8,"黃","善夫","黃善夫",,,1
1300280199,13002,8,"俞","庭椿","俞庭椿",,,1
1300280200,13002,8,"葉","時","葉時",,,1
1300280201,13002,8,"鄭","伯謙","鄭伯謙",,,1
1300280202,13002,8,"易","祓","易祓",,,1
1300280203,13002,8,"王","與之","王與之",,,1
1300280204,13002,8,"朱","申","朱申",,,1
1300280205,13002,8,"陳","友仁","陳友仁",,,1
1300280206,13002,8,"林","希逸","林希逸",,,1
1300280207,13002,8,"張","淳","張淳",,,1
1300280208,13002,8,"李","如圭","李如圭",,,1
1300280209,13002,8,"楊","復","楊復",,,1
1300280210,13002,8,"張","虙","張虙",,,1
1300280211,13002,8,"衛","湜","衛湜",,,1
1300280212,13002,8,"王","俅","王俅",,,1
1300280213,13002,8,"李","孝美","李孝美",,,1
1300280214,13002,8,"晁","季一","晁季一",,,1
1300280215,13002,8,"宋","子安","宋子安",,,1
1300280216,13002,8,"朱","翼中","朱翼中",,,1
1300280217,13002,8,"竇","苹","竇苹",,,1
1300280218,13002,8,"王","灼","王灼",,,1
1300280219,13002,8,"陳","達叟","陳達叟",,,1
1300280220,13002,8,"趙","時庚","趙時庚",,,1
1300280221,13002,8,"劉","蒙","劉蒙",,,1
1300280222,13002,8,"史","正志","史正志",,,1
1300280223,13002,8,"史","鑄","史鑄",,,1
1300280224,13002,8,"韓","彥直","韓彥直",,,1
1300280225,13002,8,"陳","仁玉","陳仁玉",,,1
1300280226,13002,8,"賈","似道","賈似道",,,1
1300280227,13002,8,"曾","慥","曾慥",,,1
1300280228,13002,8,"王","銍","王銍",,,1
1300280229,13002,8,"王","明清","王明清",,,1
1300280230,13002,8,"張","知甫","張知甫",,,1
1300280231,13002,8,"邵","伯溫","邵伯溫",,,1
1300280232,13002,8,"周","煇","周煇",,,1
1300280233,13002,8,"莊","綽","莊綽",,,1
1300280234,13002,8,"邵","博","邵博",,,1
1300280235,13002,8,"施","德操","施德操",,,1
1300280236,13002,8,"陳","長方","陳長方",,,1
1300280237,13002,8,"曾","敏行","曾敏行",,,1
1300280238,13002,8,"陳","鵠","陳鵠",,,1
1300280239,13002,8,"葉","紹翁","葉紹翁",,,1
1300280240,13002,8,"周","密","周密",,,1
1300280241,13002,8,"陳","世崇","陳世崇",,,1
1300280242,13002,8,"李","石","李石",,,1
1300280243,13002,8,"陸","佃","陸佃",,,1
1300280244,13002,8,"張","浚","張浚",,,1
1300280245,13002,8,"李","光","李光",,,1
1300280246,13002,8,"沈","該","沈該",,,1
1300280247,13002,8,"朱","震","朱震",,,1
1300280248,13002,8,"鄭","剛中","鄭剛中",,,1
1300280249,13002,8,"吳","沆","吳沆",,,1
1300280250,13002,8,"都","絜","都絜",,,1
1300280251,13002,8,"林","栗","林栗",,,1
1300280252,13002,8,"程","迥","程迥",,,1
1300280253,13002,8,"郭","雍","郭雍",,,1
1300280254,13002,8,"李","衡","李衡",,,1
1300280255,13002,8,"張","栻","張栻",,,1
1300280256,13002,8,"趙","彥肅","趙彥肅",,,1
1300280257,13002,8,"項","安世","項安世",,,1
1300280258,13002,8,"趙","善譽","趙善譽",,,1
1300280259,13002,8,"楊","萬里","楊萬里",,,1
1300280260,13002,8,"方","聞一","方聞一",,,1
1300280261,13002,8,"徐","總幹","徐總幹",,,1
1300280262,13002,8,"林","至","林至",,,1
1300280263,13002,8,"馮","椅","馮椅",,,1
1300280264,13002,8,"王","宗傳","王宗傳",,,1
1300280265,13002,8,"李","過","李過",,,1
1300280266,13002,8,"蔡","淵","蔡淵",,,1
1300280267,13002,8,"鄭","汝諧","鄭汝諧",,,1
1300280268,13002,8,"朱","鑑","朱鑑",,,1
1300280269,13002,8,"稅","與權","稅與權",,,1
1300280270,13002,8,"趙","汝楳","趙汝楳",,,1
1300280271,13002,8,"李","杞","李杞",,,1
1300280272,13002,8,"方","實孫","方實孫",,,1
1300280273,13002,8,"董","楷","董楷",,,1
1300280274,13002,8,"胡","方平","胡方平",,,1
1300280275,13002,8,"朱","元昇","朱元昇",,,1
1300280276,13002,8,"俞","琰","俞琰",,,1
1300280277,13002,8,"丁","易東","丁易東",,,1
1300280278,13002,8,"李","中正","李中正",,,1
1300280279,13002,8,"熊","禾","熊禾",,,1
1300280280,13002,8,"張","行成","張行成",,,1
1300280281,13002,8,"韋","漢卿","韋漢卿",,,1
1300280282,13002,8,"祝","泌","祝泌",,,1
1300280283,13002,8,"王","湜","王湜",,,1
1300280284,13002,8,"鮑","雲龍","鮑雲龍",,,1
1300280285,13002,8,"楊","維德","楊維德",,,1
1300280286,13002,8,"夏","元鼎","夏元鼎",,,1
1300280287,13002,8,"葛","長庚","葛長庚",,,1
1300280288,13002,8,"李","霖","李霖",,,1
1300280289,13002,8,"范","應元","范應元",,,1
1300280290,13002,8,"杜","道堅","杜道堅",,,1
1300280291,13002,8,"高","守元","高守元",,,1
1300280292,13002,8,"褚","伯秀","褚伯秀",,,1
1300280293,13002,8,"杜","道堅","杜道堅",,,1
1300280294,13002,8,"朱","弁","朱弁",,,1
1300280295,13002,8,"陳","顯微","陳顯微",,,1
1300280296,13002,8,"翁","葆光","翁葆光",,,1
1300280297,13002,8,"王","道","王道",,,1
1300280298,13002,8,"馬","純","馬純",,,1
1300280299,13002,8,"郭","彖","郭彖",,,1
1300280300,13002,8,"洪","邁","洪邁",,,1
1300280301,13002,8,"魯","應龍","魯應龍",,,1
1300280302,13002,8,"李","元綱","李元綱",,,1
1300280303,13002,8,"李","昌齡","李昌齡",,,1
1300280304,13002,8,"羅","燁","羅燁",,,1
1300280305,13002,8,"張","洞玄","張洞玄",,,1
1300280306,13002,8,"劉","允中","劉允中",,,1
1300280307,13002,8,"房","正","房正",,,1
1300280308,13002,8,"邵","平軒","邵平軒",,,1
1300280309,13002,8,"趙","天祐","趙天祐",,,1
1300280310,13002,8,"王","鼒","王鼒",,,1
1300280311,13002,8,"何","侁","何侁",,,1
1300280312,13002,8,,"釋曇瑩","釋曇瑩",,,1
1300280313,13002,8,"李","仝","李仝",,,1
1300380001,13003,8,"王","鼎","王鼎",,,1
1300380002,13003,8,"耶律","純","耶律純",,,1
1300680000,13006,8,,"佚名","佚名",,,1
1300680001,13006,8,"王","朋壽","王朋壽",,,1
1300680002,13006,8,"郭","明如","郭明如",,,1
1300680003,13006,8,"王","寂","王寂",,,1
1300680004,13006,8,"元","好問","元好問",,,1
1300680005,13006,8,"張","行簡","張行簡",,,1
1400180000,14001,8,,"佚名","佚名",,,1
1400180001,14001,8,,"托克托","托克托",,,1
1400180002,14001,8,"陳","桱","陳桱",,,1
1400180003,14001,8,"郝","經","郝經",,,1
1400180004,14001,8,"黎","崱","黎崱",,,1
1400180005,14001,8,"吳","師道","吳師道",,,1
1400180006,14001,8,"戈","直","戈直",,,1
1400180007,14001,8,"劉","一清","劉一清",,,1
1400180008,14001,8,"王","鶚","王鶚",,,1
1400180009,14001,8,"劉","敏中","劉敏中",,,1
1400180010,14001,8,"劉","佶","劉佶",,,1
1400180011,14001,8,"葉","森","葉森",,,1
1400180012,14001,8,"鄭","鎮孫","鄭鎮孫",,,1
1400180013,14001,8,"胡","炳文","胡炳文",,,1
1400180014,14001,8,"富","大用","富大用",,,1
1400180015,14001,8,"祝","淵","祝淵",,,1
1400180016,14001,8,"陰","時夫","陰時夫",,,1
1400180017,14001,8,"劉","實","劉實",,,1
1400180018,14001,8,"劉","茂實","劉茂實",,,1
1400180019,14001,8,"劉","應李","劉應李",,,1
1400180020,14001,8,"林","禎","林禎",,,1
1400180021,14001,8,"蘇","應龍","蘇應龍",,,1
1400180022,14001,8,"嚴","毅","嚴毅",,,1
1400180023,14001,8,"鄧","文原","鄧文原",,,1
1400180024,14001,8,"辛","文房","辛文房",,,1
1400180025,14001,8,"蘇","天爵","蘇天爵",,,1
1400180026,14001,8,"劉","郁","劉郁",,,1
1400180027,14001,8,"郭","畀","郭畀",,,1
1400180028,14001,8,"胡","一桂","胡一桂",,,1
1400180029,14001,8,"陳","櫟","陳櫟",,,1
1400180030,14001,8,"趙","天麟","趙天麟",,,1
1400180031,14001,8,"朱","思本","朱思本",,,1
1400180032,14001,8,"潛","說友","潛說友",,,1
1400180033,14001,8,"徐","碩","徐碩",,,1
1400180034,14001,8,"馮","復京","馮復京",,,1
1400180035,14001,8,"郭","薦","郭薦",,,1
1400180036,14001,8,"袁","桷","袁桷",,,1
1400180037,14001,8,"于","欽","于欽",,,1
1400180038,14001,8,"張","鉉","張鉉",,,1
1400180039,14001,8,"揚","譓","揚譓",,,1
1400180040,14001,8,"俞","希魯","俞希魯",,,1
1400180041,14001,8,"王","元恭","王元恭",,,1
1400180042,14001,8,"陳","大震","陳大震",,,1
1400180043,14001,8,"呂","桂孫","呂桂孫",,,1
1400180044,14001,8,"沙","克什","沙克什",,,1
1400180045,14001,8,"王","喜","王喜",,,1
1400180046,14001,8,"王","士㸃","王士㸃",,,1
1400180047,14001,8,"周","達觀","周達觀",,,1
1400180048,14001,8,"汪","大淵","汪大淵",,,1
1400180049,14001,8,"劉","大彬","劉大彬",,,1
1400180050,14001,8,"陳","性定","陳性定",,,1
1400180051,14001,8,"李","好文","李好文",,,1
1400180052,14001,8,"耶律","楚材","耶律楚材",,,1
1400180053,14001,8,"盛","如梓","盛如梓",,,1
